,feature,class
0,"[-1.7205176e+02  1.7807889e+02 -2.7258942e+00  6.4907539e+01
 -1.7838411e+01  3.1229670e+01 -4.5152202e+00  1.6065993e+00
 -1.6577579e+00 -5.4785323e+00  8.0105228e+00 -8.2841625e+00
  6.3773460e+00 -7.8096404e+00  5.0518317e+00 -3.6629853e+00
 -2.0983756e+00 -1.1595209e+00 -5.4776149e+00  2.9838784e+00
 -6.1206489e+00  1.3454889e+00 -4.5302539e+00  6.2176481e-02
 -2.3883266e+00 -2.6563327e+00 -1.3686526e+00 -5.5580378e+00
  1.8747671e+00 -3.0812449e+00 -8.3129746e-01 -3.0080304e+00
 -1.2424557e+00 -2.4511242e-02 -2.6216123e+00 -8.8082135e-01
 -1.6525534e+00 -1.2403662e+00 -2.1159630e+00 -6.7098272e-01]",WeightedbladesNoise
1,"[-131.54875     141.76346     -46.163578     86.30664     -34.29394
   50.752316     -7.2111382    20.179947      1.1191738     8.642964
   17.42167     -12.24751      10.948056    -13.48773       7.5337577
   -7.391709      6.8106127    -0.4241073    -1.0360614     4.842137
   -4.562444      4.895905     -7.3668275     2.0256462    -6.826592
   -0.6375612    -3.4705048    -3.9134986    -0.3384776    -5.664391
   -2.230023     -4.99689      -1.4489555    -5.4416337    -0.65408295
   -2.4042778    -0.5313508    -1.0464935    -1.3300027    -1.5998715 ]",WeightedbladesNoise
2,"[-154.2827      141.59094     -45.067036     66.9208      -30.89585
   37.734337      3.2712145    18.457457      6.6482778     5.1264586
   15.122168     -4.7910056    17.537306     -1.6144001    12.392656
   -0.80943936    5.219519      4.2196155     1.1548659     7.685351
   -1.7952675     5.920038     -5.163165      2.1798735    -2.6310174
   -0.3434528     0.96219486   -3.0077739     0.26115438   -4.9871726
   -1.1258162    -4.1441536    -0.68811435   -2.4126985    -1.9847032
   -1.4948825    -1.5567073    -0.74611634   -2.4269407    -1.3824316 ]",WeightedbladesNoise
3,"[-1.23773880e+02  1.41927719e+02 -5.11788025e+01  6.62954102e+01
 -3.57944679e+01  3.66481895e+01  1.51133621e+00  1.76309166e+01
  4.17046261e+00  5.80159235e+00  1.32525196e+01 -8.15284824e+00
  1.59396181e+01 -3.91130495e+00  1.18199835e+01 -1.11284792e+00
  5.79718304e+00  3.93078589e+00  3.29614997e+00  9.03569126e+00
 -8.44714284e-01  7.69701576e+00 -4.31705523e+00  3.64449930e+00
  3.17468286e-01  2.27614975e+00  1.31436408e+00 -8.05929005e-01
  2.21677423e+00 -3.59131575e+00 -1.25075531e+00 -4.04109955e+00
  1.35229379e-01 -1.26168942e+00  9.51949000e-01 -5.24446309e-01
 -1.93936288e+00 -2.40772867e+00 -3.67920041e+00 -2.52771568e+00]",WeightedbladesNoise
4,"[-74.84768    150.31708    -69.574745    72.87649    -49.341694
  39.449924    -6.3038597   15.416624    -1.7419591    5.4637175
  15.758609    -7.3466096   16.990568    -9.317856    12.205316
  -4.0465446    4.0664563    0.4745387    2.297975     7.693681
  -1.2485014    7.311321    -4.8913436    4.8603363   -3.2001796
   1.598346    -0.9976816   -2.9643123   -1.0042229   -3.7242732
  -0.52329075  -4.3395996    1.6575174   -2.7776475    0.29764873
  -1.5580709   -1.9627223   -3.7287068   -3.9519415   -3.1800022 ]",WeightedbladesNoise
5,"[-1.15415924e+02  1.47394623e+02 -5.40548019e+01  6.42806778e+01
 -3.80211372e+01  3.75193825e+01  2.86854482e+00  1.69128990e+01
  3.29370499e+00  5.59728765e+00  1.50453901e+01 -6.53257179e+00
  1.59448414e+01 -3.73675156e+00  1.32788839e+01 -1.08184052e+00
  4.39149714e+00  3.13016105e+00  1.55936348e+00  8.62209129e+00
 -8.14844012e-01  6.06456804e+00 -3.80229259e+00  3.78112102e+00
 -2.67074347e+00  8.08868825e-01  1.15813053e+00 -2.77022815e+00
 -2.41338909e-01 -4.20105410e+00 -6.63455844e-01 -4.33159924e+00
 -2.41276026e-02 -1.98039579e+00 -6.92684650e-01 -1.48093379e+00
 -2.57786775e+00 -2.65589285e+00 -3.52523303e+00 -2.77782059e+00]",WeightedbladesNoise
6,"[-1.2372406e+02  1.3930104e+02 -3.8635918e+01  5.7399269e+01
 -3.1302885e+01  2.9005535e+01  9.4508915e+00  1.4314590e+01
  7.4359589e+00  6.4484520e+00  1.4513780e+01 -4.5294895e+00
  1.4924513e+01 -6.4238518e-01  1.0722245e+01 -1.3786209e-01
  1.0332812e+00  4.7519455e+00  2.0564501e+00  9.5364141e+00
  3.0208331e-01  4.3120780e+00 -4.0703502e+00  2.0006318e+00
 -7.2621888e-01 -4.1065645e-01  1.9792775e+00 -3.0039773e+00
 -1.3126288e-01 -4.7134552e+00 -1.3013172e+00 -3.8185084e+00
 -1.1106538e+00 -7.1508163e-01 -1.2304648e+00 -8.5624105e-01
 -3.9681115e+00 -2.4000590e+00 -2.9598315e+00 -2.9699898e+00]",WeightedbladesNoise
7,"[-1.4657397e+02  1.4178734e+02 -3.2979881e+01  5.9888142e+01
 -2.3171083e+01  3.1051779e+01  1.1162287e+01  1.6138971e+01
  1.2199239e+01  9.6499681e+00  1.4409569e+01 -5.7579665e+00
  1.4777052e+01  7.2279507e-01  9.5794678e+00 -6.7486650e-01
  7.5867867e-01  5.0640492e+00  1.1394210e-01  5.8718109e+00
 -1.0317773e+00  4.8768835e+00 -5.6778283e+00 -4.5211756e-01
 -1.1382865e+00 -9.1400087e-01  1.9279807e+00 -4.9096084e+00
 -1.4888864e+00 -5.2257609e+00 -9.0421689e-01 -3.8923147e+00
 -2.6260226e+00  7.1641221e-03 -1.4883628e+00 -8.0716455e-01
 -3.8743653e+00 -2.7641447e+00 -3.0610099e+00 -2.8626473e+00]",WeightedbladesNoise
8,"[-1.3449983e+02  1.3579192e+02 -3.5496922e+01  5.6195351e+01
 -2.7343559e+01  2.8961081e+01  9.4577303e+00  1.5186498e+01
  1.0852945e+01  8.4778576e+00  1.5884707e+01 -5.7346950e+00
  1.2500001e+01 -5.2209413e-01  9.1610422e+00  3.8177854e-01
  1.6725229e+00  5.2705317e+00  2.1244009e+00  8.2397223e+00
 -5.8668458e-01  4.6491423e+00 -4.3919768e+00  6.8549699e-01
 -2.0502959e-01  1.5208709e-01  2.1160407e+00 -3.9293177e+00
 -1.1327586e-02 -5.0734358e+00 -1.9977362e+00 -3.4281445e+00
 -1.5921752e+00 -4.1127932e-01 -1.4094530e+00 -7.1381420e-01
 -3.7740390e+00 -2.4784975e+00 -3.3364086e+00 -2.4816692e+00]",WeightedbladesNoise
9,"[-88.94681    145.34932    -65.7074      61.57991    -37.265102
  39.385296    -3.175599    13.591645     2.6933143    8.457535
  15.65968     -9.105332    12.80635     -6.645376    12.10461
  -3.3915005    4.8930287    2.013608     1.2842166    7.2174754
  -3.2677941    7.920541    -2.6431468    2.0993824   -5.268235
   1.303939     1.3903574   -2.7854936    0.5887005   -3.564082
   0.37374413  -3.590198     1.2585337   -0.91900635  -0.21121885
  -1.26728     -2.2090743   -3.2430036   -3.7875855   -1.5372473 ]",WeightedbladesNoise
10,"[-76.418175   139.55841    -60.763485    59.73767    -33.1448
  32.581844    -5.2542806   12.153185     2.5739183    5.1259394
  15.902894    -6.742963     8.914708   -11.573141     6.5445113
  -5.2430325    2.6119542    1.3137778   -1.6779542    3.9301221
  -4.7504916    6.184182    -3.6275024   -0.70569825  -5.309385
   2.0323606    0.54842246  -4.2098746    0.6323408   -3.963553
  -0.33323497  -3.1925056    1.0057323   -1.3432065   -0.4519289
  -0.5527241   -2.2402365   -2.4851334   -3.3611052   -1.0254841 ]",WeightedbladesNoise
11,"[-61.49147    150.60843    -89.781044    78.07637    -54.937794
  35.598164   -18.930244    16.635832    -6.149496     0.72332835
   9.016764   -11.679375    13.559196   -12.856064    14.487277
  -6.172686     6.097353    -1.7994411    2.1712272    5.7818956
  -3.0040817    5.1172786   -5.7066145    6.2284675   -5.562693
   3.651569    -1.8137381   -1.8011572    0.3072609   -2.6475403
   0.8364424   -4.1076937    1.0809184   -1.561574     3.571452
  -1.9808497   -1.0452582   -3.5588632   -2.8295894   -2.568058  ]",WeightedbladesNoise
12,"[-64.28995   152.21306   -88.706085   83.283264  -58.34403    41.288223
 -22.437054   14.675079   -8.34819     1.1510944  10.846025  -11.10947
  14.479307  -12.968706   14.847625   -8.141003    5.9004545  -2.4208522
   1.0558064   4.936788   -2.7760198   5.1319823  -4.746007    6.58541
  -5.1406193   5.0767536  -1.8374255  -3.5071826  -2.4962575  -3.0905154
  -1.8412424  -5.1172967   1.7316525  -1.568273    3.5414655  -1.1930332
   1.6725582  -2.2785616  -1.7955058  -2.5655458]",WeightedbladesNoise
13,"[-64.03335   152.73727   -86.92439    83.65755   -58.476204   40.15747
 -22.19346    14.047072   -5.45986     0.9682787  10.2768545 -10.653399
  14.808541  -11.960411   14.07245    -7.3367343   6.853386   -1.7507405
   1.7262863   5.155397   -1.9695542   5.6309066  -5.635483    6.6672606
  -5.159608    5.243293   -1.1329814  -3.2159579  -1.5557284  -2.5300918
  -1.4405432  -6.07428     1.9047939  -1.6856138   2.8572764  -0.9464307
   0.6511393  -2.258503   -1.7042003  -3.0640574]",WeightedbladesNoise
14,"[-62.015404   150.85846    -84.05336     80.23778    -56.4922
  38.79142    -20.350042    13.18255     -3.7937088    1.7409798
   9.70397     -9.81991     14.257525   -11.559146    14.5163555
  -7.285453     6.929881    -0.5282545    1.550053     4.8722486
  -2.0916307    6.4652977   -5.264398     6.745402    -4.3642263
   5.6099296   -0.64318895  -3.308126    -1.0191027   -3.1142154
  -1.0018454   -5.805514     1.0330161   -1.770874     2.8205595
  -0.56824267   0.49868298  -2.084161    -1.4770653   -2.6338115 ]",WeightedbladesNoise
15,"[-6.9495461e+01  1.4875212e+02 -7.6616959e+01  7.7461693e+01
 -5.4795185e+01  3.8537052e+01 -1.5753782e+01  1.4305793e+01
 -2.0288079e+00  5.7861514e+00  1.3424518e+01 -1.0117768e+01
  1.6032036e+01 -8.3339443e+00  1.7066450e+01 -5.1252341e+00
  7.8481421e+00  2.6892560e+00  1.3754956e+00  5.3991036e+00
 -3.6157320e+00  7.1414151e+00 -3.8135939e+00  6.6963634e+00
 -2.8021235e+00  3.2686160e+00 -1.6448910e+00 -1.7420917e+00
  6.1195952e-01 -3.4837039e+00 -1.1108453e-01 -4.2083802e+00
  1.5459366e+00 -2.6260290e+00  1.2943172e+00 -1.1649997e+00
 -9.3001788e-03 -2.9727345e+00 -2.8327532e+00 -1.3441734e+00]",WeightedbladesNoise
16,"[-89.932556   147.65814    -65.65632     71.86215    -48.345062
  35.27905     -8.638953    16.821884     2.603364     5.098936
  15.5167675   -8.999008    14.728559    -6.286673    13.927505
  -1.0448731    8.802744     3.631529     0.39644226   5.692032
  -2.9647644    4.338414    -4.3911834    6.5586724   -1.4710064
   2.8590524   -0.1506247   -0.8593795    2.0779402   -3.3642306
  -1.0740911   -4.418114     0.935257    -2.452042    -0.23549815
  -2.2222395   -0.5075213   -1.9192787   -3.0735562   -1.648799  ]",WeightedbladesNoise
17,"[-93.47766    151.93715    -82.72548     80.38454    -57.196526
  41.587173   -25.176594    14.68155    -10.726307     3.9700193
  11.091324   -10.347604    12.244278   -15.899488    12.507003
  -8.20453     10.550119    -3.5850117    2.800198     4.250727
  -3.956617     5.775824    -7.034724     5.002482    -4.3335247
   4.7145467   -3.6759033    0.5840812   -0.77138114  -2.8784022
   0.6389743   -2.684385     2.6798434   -3.3601627    2.039454
  -3.9941227   -2.2829058   -3.7328317   -1.1397178   -1.9803182 ]",WeightedbladesNoise
18,"[-89.895164   148.48964    -75.62239     77.30371    -54.11211
  41.707157   -18.505919    15.537081    -8.760104     3.4459684
  14.6923275   -7.6983852   12.9334135  -15.996182    14.013263
  -5.465149     9.158164     0.8089251    2.2387135    4.573431
  -2.259859     6.009481    -7.31512      5.7264977   -2.7971394
   5.555754    -2.289503    -1.1512516    0.8314551   -1.5204062
   1.1491743   -3.9725604    2.2477083   -2.6572504    2.0815954
  -3.1393526   -2.7693324   -4.3514895   -1.6396617   -0.53751045]",WeightedbladesNoise
19,"[-96.78285    149.38908    -79.758194    80.87717    -59.610752
  39.030586   -24.4052      16.857203    -9.207112     4.6714187
  14.87045     -9.566507    12.029472   -17.33105     12.776124
  -8.592145    10.883953     1.3368218    3.0504355    4.5959787
  -3.7846053    6.7534842   -6.8530107    6.0276375   -3.1774304
   4.361407    -1.5662018   -0.4454624   -0.74064064  -2.7929919
   1.0507584   -2.0539274    1.7160374   -2.888393     1.690181
  -4.9002905   -2.67919     -3.4443173   -0.6764812   -1.3988081 ]",WeightedbladesNoise
20,"[-88.04941    151.27895    -74.60701     73.17665    -57.279346
  39.080425   -17.419956    17.482365    -7.8572035    4.1133704
  14.040311    -9.481825    12.781065   -14.869781    13.325786
  -7.902873     9.398235     2.5738633    2.2973819    5.581247
  -2.1511574    6.7308426   -6.8467784    5.401966    -3.5111318
   2.8196743   -2.0172915    0.2533045    1.3750902   -3.217857
  -0.16671422  -2.4093542    2.5296893   -2.7462795    1.5055923
  -2.444116    -1.5420159   -4.4257393   -2.230277    -1.5008864 ]",WeightedbladesNoise
21,"[-8.7562721e+01  1.5247748e+02 -8.1581123e+01  7.8192032e+01
 -6.0807911e+01  3.8664524e+01 -2.0723839e+01  1.5618533e+01
 -1.1368761e+01  4.6974502e+00  1.3900579e+01 -8.8748407e+00
  1.3634874e+01 -1.6666382e+01  1.3226088e+01 -9.4637804e+00
  8.8126526e+00  8.7852013e-01  2.7230170e+00  4.2975316e+00
 -3.7829871e+00  5.6916285e+00 -7.5718865e+00  5.1007543e+00
 -4.9966435e+00  3.7990205e+00 -2.9236028e+00 -6.6025265e-02
  1.4977200e+00 -4.9321556e+00 -9.1150892e-01 -1.8572026e+00
  2.4913850e+00 -2.6696980e+00  1.2495066e+00 -2.9919963e+00
 -8.6775130e-01 -4.0301781e+00 -1.9493924e+00 -1.7348130e+00]",WeightedbladesNoise
22,"[-9.3163467e+01  1.4901233e+02 -6.3398716e+01  6.8523766e+01
 -4.9178902e+01  3.7374744e+01 -1.1580025e+01  1.5269921e+01
 -1.5852013e-01  6.5339627e+00  1.0960812e+01 -8.7690811e+00
  1.5057735e+01 -1.1285471e+01  1.1828222e+01 -5.4801750e+00
  8.5861664e+00  2.5603216e+00  2.3282268e+00  7.2176208e+00
 -3.5282230e+00  4.9570580e+00 -5.1862745e+00  5.9911065e+00
 -3.1308460e+00  1.7858902e+00 -1.3970698e+00 -4.6815287e-02
  1.2625729e+00 -3.8920381e+00  2.9479274e-01 -3.5934529e+00
  1.7389413e+00 -1.9855524e+00  1.9480890e+00 -2.0923405e+00
 -2.1571529e+00 -4.1908183e+00 -4.3391309e+00 -1.6695777e+00]",WeightedbladesNoise
23,"[-88.61814    152.58809    -70.44474     73.40196    -51.014736
  39.075764   -12.26555     20.571796    -4.936816     0.5682308
  13.553798    -5.6132674   15.245175   -10.056259    14.289552
  -5.3228307    8.57037      1.7656312    3.541943     5.4087076
  -1.8437027    7.585529    -4.685125     5.1076093   -4.828071
   2.724048    -1.8965602   -0.547916     2.5415688   -1.1643093
  -0.18036707  -2.8291137    2.5920908   -1.5059413    1.8397397
  -3.2924435   -0.6816612   -3.3405583   -3.1777544   -2.3787348 ]",WeightedbladesNoise
24,"[-82.13003    152.17995    -71.73946     70.76957    -51.679146
  38.483273    -9.666128    17.537329    -7.867381     3.8657088
  12.64082     -5.9824924   14.587915   -11.968796    17.00603
  -5.338543     7.542319    -0.5860968    2.8877969    7.628051
  -2.786899     7.506431    -5.661514     5.6730328   -4.541617
   1.1126361   -2.3644845    0.89093775   3.3297377   -2.6898828
  -0.3304899   -4.230608     3.2635098   -0.8003159    1.9231483
  -2.430051    -1.3330122   -2.8051047   -3.161616    -2.8098283 ]",WeightedbladesNoise
25,"[-7.8935883e+01  1.5666776e+02 -7.2884689e+01  6.7684250e+01
 -4.9495689e+01  3.9551704e+01 -7.1943955e+00  1.9223639e+01
 -2.3511183e+00  6.6362057e+00  1.0769209e+01 -1.1073314e+01
  1.4614528e+01 -8.7797880e+00  1.8144012e+01 -3.3731866e+00
  7.0817499e+00 -1.0973094e+00  4.5485318e-01  8.5815639e+00
  8.3912596e-02  7.3507867e+00 -5.9775143e+00  7.3214655e+00
 -4.1414189e+00  5.4516059e-01 -1.0131586e+00 -4.8837519e-01
  3.4565122e+00 -2.5416405e+00 -6.8096381e-01 -4.1500382e+00
  2.6987207e+00 -2.4649498e-01  1.4386946e+00 -3.5569191e+00
 -3.2214017e+00 -4.1015081e+00 -3.3529098e+00 -2.4993849e+00]",WeightedbladesNoise
26,"[-93.63271    150.92252    -68.70305     64.61194    -47.109077
  42.825775    -7.4153504   17.4081       1.4356025    4.6421742
  11.127634    -7.976351    14.873472    -7.359       16.139288
  -1.8258932    8.373658    -0.6849702    2.1866362   10.42174
   1.1136931    6.598376    -6.148474     5.3945184   -4.8430896
   1.0336086    0.28359833   1.2981329    3.644724    -2.8304098
  -0.73692966  -3.1826138    2.3862875   -1.8315175    1.2375071
  -1.5447974   -1.8319966   -4.288201    -3.1572995   -2.1137214 ]",WeightedbladesNoise
27,"[-8.72512283e+01  1.52157196e+02 -7.46489029e+01  6.46628418e+01
 -5.01258659e+01  4.28518906e+01 -1.19745321e+01  1.80942650e+01
  9.48254287e-01  6.25987959e+00  1.04570265e+01 -7.30373573e+00
  1.54253588e+01 -1.10431519e+01  1.50357141e+01 -3.30736661e+00
  9.55423164e+00 -7.38952339e-01  3.60343075e+00  1.03283968e+01
  5.32485962e-01  6.97319794e+00 -6.03848839e+00  5.61864376e+00
 -5.95920610e+00  3.35457182e+00  1.13294530e+00  7.78855503e-01
  2.62879658e+00 -2.94506288e+00  9.42327976e-02 -2.88616872e+00
  2.79198265e+00 -1.49282146e+00  2.32510304e+00 -2.07022190e+00
 -2.07179832e+00 -4.19426155e+00 -3.04324102e+00 -2.27151489e+00]",WeightedbladesNoise
28,"[-1.2251585e+02  1.5103270e+02 -5.3739326e+01  6.2591511e+01
 -3.6895554e+01  3.5846310e+01  3.7173951e-01  2.1670347e+01
  5.4620323e+00  6.2969966e+00  1.1726539e+01 -1.0688231e+01
  1.3035356e+01 -4.9896793e+00  1.3960310e+01 -8.0697668e-01
  6.2007771e+00  7.9860039e-02 -6.6573751e-01  8.3424702e+00
 -1.0544202e+00  5.8236389e+00 -5.3929167e+00  3.4100068e+00
 -3.9675062e+00  2.2238177e-01  5.3172197e-02 -1.7999130e+00
  2.7671030e+00 -3.7355661e+00 -6.8177992e-01 -3.6535249e+00
  8.9886057e-01 -1.0168214e+00 -3.0148050e-01 -2.6786990e+00
 -3.5677629e+00 -2.8051667e+00 -2.8205323e+00 -1.8269899e+00]",WeightedbladesNoise
29,"[-9.9601280e+01  1.4565384e+02 -5.3724525e+01  5.0757198e+01
 -3.1505983e+01  2.8978987e+01  1.5618072e+00  1.5316349e+01
  7.4734988e+00  5.2271504e+00  1.4553456e+01 -9.2136126e+00
  1.1086177e+01 -3.4001615e+00  9.2841043e+00  1.4401720e+00
  3.1301851e+00  1.5529860e+00 -2.2855702e-01  7.8860106e+00
 -1.8990791e+00  4.6652446e+00 -2.7871766e+00  2.1929173e+00
 -2.6083970e+00 -3.1983364e-02  1.8867905e+00 -4.0182290e+00
  9.2263418e-01 -2.7503088e+00  7.9681075e-01 -1.6387734e+00
  4.6166131e-01  1.5783402e-01 -7.6078874e-01 -1.2518435e+00
 -3.7900631e+00 -2.6960378e+00 -4.1695881e+00 -2.8906128e+00]",WeightedbladesNoise
30,"[-8.67330399e+01  1.59115189e+02 -7.22240448e+01  6.40248718e+01
 -5.08235435e+01  3.91386566e+01 -7.91478300e+00  1.94596348e+01
  6.13276720e-01  7.13540411e+00  1.59314156e+01 -1.06440516e+01
  1.43233376e+01 -8.46155357e+00  1.35683975e+01 -2.72057748e+00
  7.27227306e+00  1.53939962e+00  3.41729999e+00  8.17572689e+00
 -1.96957886e+00  8.95205975e+00 -2.91159868e+00  3.48156404e+00
 -3.87749147e+00  4.72027826e+00  3.66008401e-01 -2.91286039e+00
  1.17375918e-01 -3.20492435e+00  8.91361356e-01 -1.82232726e+00
  2.56114721e+00 -4.93118197e-01  2.29768801e+00 -2.05230045e+00
 -2.14835525e+00 -4.52718401e+00 -3.62890291e+00 -1.78209352e+00]",WeightedbladesNoise
31,"[-8.67848129e+01  1.56768021e+02 -6.89443588e+01  6.24751930e+01
 -4.84444427e+01  3.82005386e+01 -7.47964096e+00  1.77194939e+01
  5.11657059e-01  7.70340109e+00  1.81684227e+01 -7.90143538e+00
  1.33559055e+01 -1.17713785e+01  9.51043701e+00 -2.49397206e+00
  8.18879128e+00  2.81382656e+00  4.12423849e+00  8.44073391e+00
 -1.00650501e+00  8.69286823e+00 -3.98076200e+00  2.82332277e+00
 -3.01213670e+00  4.73207760e+00  5.01365721e-01 -2.24209023e+00
  1.31594822e-01 -4.11456108e+00  6.31829202e-01 -7.85573959e-01
  2.75609756e+00 -9.69060123e-01  1.81673205e+00 -1.43970263e+00
 -1.24323428e+00 -4.57380199e+00 -3.95304537e+00 -1.72809637e+00]",WeightedbladesNoise
32,"[-7.98855362e+01  1.59789398e+02 -7.53223495e+01  6.50042114e+01
 -5.02176018e+01  3.94684753e+01 -1.10967722e+01  1.82524433e+01
 -1.60198784e+00  7.69095945e+00  1.80844440e+01 -7.71030045e+00
  1.43291025e+01 -1.35048609e+01  1.06576576e+01 -4.81674862e+00
  6.70235538e+00  2.05321789e+00  5.30567217e+00  8.97463894e+00
 -1.80622840e+00  9.92250538e+00 -3.82825351e+00  1.88133419e+00
 -4.39325333e+00  5.16626930e+00 -1.58965200e-01 -2.82093787e+00
 -2.13297904e-02 -4.23597431e+00  2.87964940e-01 -1.48895586e+00
  3.16095471e+00 -9.00966346e-01  1.26536322e+00 -2.44170380e+00
 -1.02626121e+00 -4.46683407e+00 -3.67657828e+00 -1.38778090e+00]",WeightedbladesNoise
33,"[-80.38624    158.32593    -74.89737     66.99123    -51.471416
  39.979088   -10.697766    18.146017    -3.114221     5.4551344
  17.955944    -6.6320925   14.18144    -13.87811      9.962304
  -5.6317945    8.346487     3.1526608    3.8955467    6.985488
  -2.2781308   10.15025     -3.584226     1.9954758   -5.0498824
   4.5200777   -0.34178638  -1.9456083    0.63039345  -3.8525367
   1.0533115   -1.0624804    3.4365735   -0.8067271    0.9729974
  -2.0278428   -0.2906993   -4.672663    -4.2589335   -2.1346793 ]",WeightedbladesNoise
34,"[-1.0989821e+02  1.5240118e+02 -5.9316772e+01  6.1996677e+01
 -4.0293587e+01  3.7981281e+01 -3.5282729e+00  1.6126961e+01
  3.8221731e+00  6.0257540e+00  1.5367862e+01 -6.5430775e+00
  1.5784731e+01 -5.8649259e+00  9.4390345e+00 -3.4285021e+00
  8.1678619e+00  4.6863637e+00  1.9775869e+00  6.8836379e+00
 -9.5667452e-01  9.2130089e+00 -2.9404292e+00  3.4021299e+00
 -2.7596073e+00  2.9007881e+00  1.8514946e+00 -1.4888390e+00
  1.7049809e-01 -4.7498293e+00  8.9837122e-01 -1.5104021e+00
  3.3796895e+00  1.8650278e-02  9.4538704e-02 -1.6915381e+00
 -2.9792662e+00 -3.5222583e+00 -3.3273640e+00 -1.7903458e+00]",WeightedbladesNoise
35,"[-97.52049    147.78229    -57.45235     62.122826   -39.92116
  35.92        -3.0433612   14.627736     1.8239602    4.2990465
  17.174555    -4.953185    14.0546255   -8.3604765    7.566997
  -2.232266     7.565047     4.584257     3.4931724    7.8109274
  -0.33275896   8.87517     -3.8344214    3.3243499   -2.485856
   3.214845     2.0554166   -1.8973025    1.2639937   -4.2341566
   0.8390394   -1.3841442    3.1165752   -0.1633107    0.29475343
  -1.1883861   -2.830823    -3.387581    -3.9863987   -1.9491962 ]",WeightedbladesNoise
36,"[-104.23675     149.24747     -59.834282     68.63822     -43.178604
   40.25787      -2.7716246    18.374466     -0.6452486     3.3918753
   15.625195     -6.1456013    16.094114     -8.167571      8.995689
   -4.3863215     8.116568      3.4182005     2.271618      7.071158
   -1.3666592     7.733498     -3.5248024     4.8705883    -3.3437264
    2.5953593     1.368498     -0.6659201     1.7302786    -2.7166228
    0.7379656    -2.3445644     2.1170225    -1.984105      0.56265694
   -0.8803277    -1.0502956    -2.788816     -3.705771     -2.9252472 ]",WeightedbladesNoise
37,"[-1.0387901e+02  1.3897269e+02 -6.5459869e+01  6.9317551e+01
 -4.5884750e+01  3.8692753e+01 -8.3250151e+00  1.8593710e+01
 -2.0340955e+00  9.7514376e-02  1.1827686e+01 -7.3068595e+00
  1.6250683e+01 -9.3733273e+00  1.2038716e+01 -3.5301471e+00
  8.4001331e+00  2.6958466e+00  1.6937009e+00  7.9316344e+00
 -8.1078106e-01  7.1609669e+00 -4.1699057e+00  6.4327917e+00
 -3.2336886e+00  7.4220467e-01 -1.0090209e+00  2.8874986e-03
  3.5121977e+00 -1.4470013e+00  1.2734699e+00 -3.6329389e+00
  1.1395046e+00 -1.8237125e+00  1.8658975e+00  1.6547915e-01
 -8.8667817e-02 -2.6931648e+00 -3.3438480e+00 -2.0989892e+00]",WeightedbladesNoise
